7000,1000,20.45/26,28317.759,2.724
7000,1250,22.3/26,29233.759,3.019
7000,1500,19.05/26,27904.149,3.431
7000,1750,18.8/26,27409.482,4.084
7000,2000,17.85/26,27503.974,4.104
7000,2250,19.55/26,27906.530,4.374
7000,2500,16.9/26,27014.694,4.872
7000,2750,17.7/26,26965.688,4.945
7000,3000,20.6/26,28315.821,5.251
7000,3250,22.55/26,29225.687,5.257
7000,3500,19.25/26,27895.829,5.893
7000,3750,21.5/26,28793.503,5.965
7000,4000,21.5/26,28814.872,6.351
7500,500,13.5/26,25367.354,2.083
7500,750,18.95/26,27755.214,2.426
7500,1000,21.15/26,28313.460,2.825
7500,1250,20.3/26,28212.055,3.179
7500,1500,21.5/26,28781.752,3.555
7500,1750,18.4/26,27473.970,3.968
7500,2000,19.25/26,27875.653,4.280
7500,2250,21.45/26,28811.863,4.162
7500,2500,18.35/26,27467.732,4.502
7500,2750,18.0/26,27446.327,5.059
7500,3000,16.35/26,26479.876,5.425
7500,3250,14.85/26,26111.619,5.673
7500,3500,15.8/26,26539.492,5.814
7500,3750,22.7/26,29233.128,6.141
7500,4000,18.1/26,27475.891,6.417
8000,500,18.7/26,27309.935,2.011
8000,750,19.0/26,27786.969,2.395
8000,1000,20.9/26,28396.781,2.779
8000,1250,15.1/26,26146.831,3.250
8000,1500,20.65/26,28310.690,3.563
8000,1750,18.25/26,27444.115,3.654
8000,2000,20.5/26,28335.989,4.039
8000,2250,18.05/26,27449.524,4.063
8000,2500,18.25/26,27410.290,4.511
8000,2750,19.6/26,27893.114,4.801
8000,3000,19.3/26,27931.010,5.241
8000,3250,16.7/26,26952.674,5.730
8000,3500,17.95/26,27491.709,5.608
8000,3750,19.2/26,27928.414,5.868
8000,4000,20.2/26,28336.568,6.198
8500,500,18.1/26,27358.912,2.124
8500,750,21.8/26,28756.271,2.507
8500,1000,18.1/26,27500.565,2.889
8500,1250,24.0/26,29740.434,3.342
8500,1500,18.8/26,27868.309,3.465
8500,1750,17.25/26,27002.307,3.835
8500,2000,17.85/26,27446.012,4.237
8500,2250,20.75/26,28260.641,4.322
8500,2500,18.05/26,27475.103,4.442
8500,2750,19.7/26,27912.269,4.863
8500,3000,17.9/26,27442.581,5.560
8500,3250,21.65/26,28811.882,5.252
8500,3500,21.7/26,28776.091,5.722
8500,3750,21.0/26,28444.284,5.661
8500,4000,20.5/26,28338.953,5.965
9000,500,20.3/26,28246.238,2.181
9000,750,16.8/26,26696.741,2.456
9000,1000,21.5/26,28795.019,2.997
9000,1250,19.15/26,27775.589,3.175
9000,1500,19.35/26,27919.559,3.620
9000,1750,20.65/26,28362.743,3.783
9000,2000,20.85/26,28294.550,4.249
9000,2250,19.4/26,27925.235,4.573
9000,2500,18.35/26,27458.446,4.721
9000,2750,19.05/26,27444.498,5.277
9000,3000,19.6/26,27902.201,5.223
9000,3250,19.8/26,27960.029,5.454
9000,3500,18.3/26,27399.526,5.524
9000,3750,21.4/26,28794.466,6.252
9000,4000,15.85/26,26554.683,6.108
9500,500,19.45/26,27544.865,2.164
9500,750,22.35/26,29065.324,2.554
9500,1000,16.95/26,26913.872,2.860
9500,1250,19.55/26,27929.259,3.449
9500,1500,21.05/26,28405.419,3.604
9500,1750,20.45/26,28352.425,3.591
9500,2000,18.3/26,27398.615,3.947
9500,2250,19.1/26,27411.143,4.546
9500,2500,19.65/26,27894.292,4.906
9500,2750,15.1/26,26109.492,5.068
9500,3000,14.85/26,26183.047,5.113
9500,3250,21.55/26,28769.221,5.271
9500,3500,16.0/26,26543.697,5.535
9500,3750,18.1/26,27470.499,5.773
9500,4000,17.15/26,27039.956,6.507
10000,500,17.25/26,26903.970,1.980
10000,750,21.6/26,28758.812,2.446
10000,1000,19.25/26,27706.239,2.661
10000,1250,18.1/26,27432.692,3.506
10000,1500,20.5/26,28355.112,3.376
10000,1750,24.0/26,29675.269,3.711
10000,2000,19.05/26,27892.111,4.156
10000,2250,17.0/26,27013.211,4.433
10000,2500,17.3/26,26931.872,4.352
10000,2750,19.45/26,27905.780,4.957
10000,3000,15.45/26,26491.777,5.286
10000,3250,19.15/26,27861.499,5.536
10000,3500,21.8/26,28716.397,5.410
10000,3750,20.7/26,28354.627,5.888
10000,4000,18.4/26,27438.946,6.174
